"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"102514","07","PANAMA CITY DIALYSIS CENTER","615 HWY 231","","PANAMA CITY","FL","32405","BAY","(850) 785-1233","Profit","Yes","DAVITA","0","37","1","1","1","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","1","001","97","1.12","1.89","0.7","001","As Expected","129","100","001","94","001","98","001","","254","76","134","903","39","307","0","0","63","001","9","001","145","992","001","151","1378","1","148","1386","001","20","28","31","11","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.26","0.93","0.49","0.58","As Expected","001","Better than Expected","001","142","653","0.77","0.74"
"102517","07","MELBOURNE KIDNEY CENTER","1400 S APOLLO BLVD","","MELBOURNE","FL","32901","BREVARD","(321) 724-0461","Non-Profit","No","MELBOURNE KIDNEY CENTERS","1","28","1","1","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","10","001","0","001","52","1.58","2.81","0.94","001","As Expected","90","94","001","94","001","","199","","254","63","85","727","4","27","0","0","75","001","8","001","99","779","001","105","959","4","108","992","001","9","24","28","27","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.95","1.14","0.84","0.76","As Expected","001","As Expected","001","113","586","1.26","0.94"
"102518","07","WEST FLORIDA DIALYSIS","8333 N DAVIS HWY","","PENSACOLA","FL","32514","ESCAMBIA","(850) 474-8424","Profit","Yes","DAVITA","0","27","1","1","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","1","001","83","1.02","1.97","0.57","001","As Expected","106","99","001","92","001","97","001","","254","77","120","853","29","173","0","0","62","001","3","001","125","916","001","133","1015","1","138","1053","001","12","34","39","9","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.42","1.53","0.55","1.01","As Expected","001","Worse than Expected","001","133","568","0.86","1.25"
"102519","07","FMC - PINELLAS PARK","7910 US HWY 19N","","PINELLAS PARK","FL","33781","PINELLAS","(727) 544-5916","Profit","Yes","FRESENIUS MEDICAL CARE","0","22","1","1","1","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","57","1.76","3.09","1.06","001","Worse than Expected","93","100","001","92","001","","199","","254","57","85","653","6","39","0","0","63","001","8","001","96","714","001","109","895","4","112","940","001","13","24","27","24","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.88","1.31","0.85","0.8","As Expected","001","As Expected","001","108","456","1.24","1.03"
"102520","07","BOCA RATON ARTIFICIAL KIDNEY CENTER","998 NW 9TH CT","","BOCA RATON","FL","33486","PALM BEACH","(561) 392-3940","Profit","Yes","DAVITA","0","14","1","1","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","26","2.3","5.01","1.14","001","Worse than Expected","42","100","001","92","001","70","001","","254","23","44","260","12","82","0","0","75","001","9","001","46","271","001","49","394","0","53","418","001","15","34","34","9","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.59","1.8","0.83","0.97","As Expected","001","As Expected","001","50","274","1.43","1.33"
"102521","07","DAYTONA BEACH DIALYSIS","578 HEALTH BLVD","","DAYTONA BEACH","FL","32114","VOLUSIA","(386) 258-7322","Profit","Yes","GAMBRO HEALTHCARE","0","20","1","1","1","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","93","1.09","1.99","0.64","001","As Expected","137","94","001","92","001","90","001","","254","51","101","595","51","412","0","0","73","001","13","001","115","743","001","180","1498","2","171","1461","001","10","29","37","14","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","1.32","0.68","0.83","As Expected","001","As Expected","001","158","591","1.02","1.05"
"102522","07","BMA - KENDALL","9193 SW 72ND ST # 100-B","","MIAMI","FL","33173","MIAMI-DADE","(305) 279-2010","Profit","Yes","FRESENIUS MEDICAL CARE","0","30","1","0","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","51","1.48","2.95","0.8","001","As Expected","75","100","001","93","001","","257","","254","56","78","616","0","0","0","0","61","001","9","001","79","649","001","116","997","1","117","1055","001","12","28","28","25","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.64","1.41","0.62","0.86","As Expected","001","As Expected","001","92","498","0.99","1.11"
"102524","07","LAKELAND DIALYSIS","515 E. BELLA VISTA ST.","","LAKELAND","FL","33805","POLK","(863) 688-5463","Profit","Yes","GAMBRO HEALTHCARE","0","16","1","0","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","64","2.55","4.32","1.59","001","Worse than Expected","87","100","001","93","001","","257","","254","67","89","653","0","0","0","0","62","001","9","001","91","689","001","103","735","1","105","755","001","11","32","44","8","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.13","1.82","0.87","1.11","As Expected","001","Worse than Expected","001","97","479","1.34","1.43"
"102525","07","TREASURE COAST KIDNEY CENTER NORTH","2348 SE OCEAN BLVD","","STUART","FL","34996","MARTIN","(772) 286-2470","Profit","Yes","FRESENIUS MEDICAL CARE","0","27","1","1","0","1976-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","76","0.92","2","0.46","001","As Expected","82","99","001","88","001","","199","","254","74","126","862","3","13","0","0","68","001","6","001","139","944","001","124","940","2","129","999","001","10","24","28","25","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.32","1.21","0.4","0.75","As Expected","001","As Expected","001","105","469","0.7","0.96"
"102527","07","JUPITER KIDNEY CENTER LLC","1701 MILITARY TRAIL #140","","JUPITER","FL","33458","PALM BEACH","(561) 744-4661","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","19","1","1","1","1978-08-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","61","1.67","3.63","0.83","001","As Expected","60","100","001","98","001","","199","","254","62","82","664","5","29","0","0","58","001","16","001","95","722","001","97","760","2","105","813","001","5","25","36","26","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.13","1.39","0.87","0.88","As Expected","001","As Expected","001","89","425","1.34","1.11"
"102528","07","RAI CARE CENTERS - CLEARWATER","1124 LAKEVIEW RD STE 1","","CLEARWATER","FL","33756","PINELLAS","(727) 461-5477","Profit","Yes","RENAL ADVANTAGE","0","20","1","0","0","1978-06-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","2","001","0","001","48","0.66","1.91","0.26","001","As Expected","57","100","001","83","001","","199","","254","49","84","578","1","1","0","0","51","001","9","001","96","635","001","87","636","4","89","688","001","8","20","31","25","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","1.25","0.61","0.65","As Expected","001","As Expected","001","72","305","0.99","0.92"
"102529","07","PHYSICIANS DIALYSIS - NEW PORT RICHEY","4802 GRAND BOULEVARD","","NEW PORT RICHEY","FL","34652","PASCO","(727) 817-0932","Profit","Yes","INDEPENDENT","0","11","1","1","1","1978-09-16 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","38","001","0","001","34","2.02","4.02","1.09","001","Worse than Expected","67","93","001","84","001","","199","","254","30","73","352","5","25","0","0","54","001","18","001","81","423","001","80","506","2","61","453","001","6","20","30","32","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.42","2.11","1.07","1.33","Worse than Expected","001","Worse than Expected","001","89","337","1.59","1.68"
"102530","07","BMA - HIALEAH","7170 W 20TH AVE","","HIALEAH","FL","33016","MIAMI-DADE","(305) 825-2046","Profit","Yes","FRESENIUS MEDICAL CARE","0","27","1","1","0","1978-06-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","40","1.39","2.88","0.72","001","As Expected","78","100","001","92","001","","199","","254","43","73","512","4","9","0","0","64","001","12","001","81","549","001","91","754","3","96","807","001","10","25","29","23","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.38","2.07","1.05","1.21","Worse than Expected","001","Worse than Expected","001","90","375","1.56","1.6"
"102531","07","DIALYSIS CLINIC INC","757 UNION STREET W","","JACKSONVILLE","FL","32202","DUVAL","(904) 354-0409","Non-Profit","No","DIALYSIS CLINIC, INC.","0","32","1","1","1","1978-12-13 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","1","001","86","0.7","1.47","0.36","001","As Expected","124","97","001","92","001","69","001","","254","70","92","793","35","319","0","0","54","001","16","001","97","849","001","158","1427","1","160","1499","001","7","24","31","21","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.4","1.34","0.59","0.87","As Expected","001","As Expected","001","143","695","0.89","1.09"
"102532","07","INTERAMERICAN DIALYSIS CENTER","7815 CORAL WAY STE 115","","MIAMI","FL","33155","MIAMI-DADE","(305) 261-4823","Profit","Yes","DAVITA","0","24","1","1","1","1978-12-02 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","3","001","60","1.8","3.04","1.12","001","Worse than Expected","111","98","001","91","001","99","001","","254","43","65","448","26","232","0","0","67","001","8","001","73","507","001","152","1335","1","156","1376","001","25","37","27","8","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.29","1.28","1.03","0.85","Worse than Expected","001","As Expected","001","126","688","1.51","1.05"
"102534","07","NAPLES ARTIFICIAL KIDNEY CENTER","3699 AIRPORT PULLING RD N","","NAPLES","FL","34105","COLLIER","(239) 263-0802","Profit","Yes","FRESENIUS MEDICAL CARE","1","15","1","1","1","1979-02-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","37","1.87","4.94","0.78","001","As Expected","38","100","001","80","001","","199","","254","42","94","481","4","25","0","0","42","001","12","001","107","531","001","60","457","3","63","475","001","10","26","25","26","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.29","1.44","0.73","0.75","As Expected","001","As Expected","001","52","276","1.27","1.05"
"102536","07","PLANTATION  DIALYSIS - PLANTATION","7061 CYPRESS RD STE 103","","PLANTATION","FL","33317","BROWARD","(954) 583-2100","Profit","Yes","GAMBRO HEALTHCARE","0","25","1","0","0","1980-01-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","66","1.39","2.52","0.82","001","As Expected","93","100","001","92","001","","257","","254","76","108","777","0","0","0","0","63","001","11","001","113","852","001","117","1099","0","120","1116","001","14","38","40","4","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.31","1.48","1.06","0.87","Worse than Expected","001","As Expected","001","104","528","1.53","1.14"
"102538","07","BRADENTON ARTIFICIAL KIDNEY CENTER","5902 POINTE WEST BLVD","","BRADENTON","FL","34209","MANATEE","(941) 792-3290","Profit","Yes","FRESENIUS MEDICAL CARE","0","21","1","1","1","1980-01-07 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","9","001","0","001","44","0.84","2.23","0.35","001","As Expected","56","100","001","83","001","","199","","254","47","75","489","2","7","0","0","64","001","4","001","81","518","001","76","572","1","77","584","001","10","28","31","22","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.48","0.85","0.44","0.41","As Expected","001","Better than Expected","001","69","317","0.78","0.6"
"102542","07","BMA - CLEARWATER","26338 US HWY 19 N","","CLEARWATER","FL","33761","PINELLAS","(727) 723-8123","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","1","1","1980-06-25 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","37","0.82","2.34","0.32","001","As Expected","61","97","001","78","001","","199","","254","34","78","397","8","50","0","0","54","001","15","001","88","443","001","76","569","2","79","602","001","16","25","26","22","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.82","1.2","0.66","0.62","As Expected","001","As Expected","001","76","337","1.08","0.88"
"102543","07","KEY WEST DIALYSIS","1122 N ROOSEVELT BLVD KEY PLAZA","","KEY WEST","FL","33040","MONROE","(305) 294-8453","Profit","Yes","DAVITA","0","14","1","0","0","1980-07-14 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","0","001","27","4.11","9.49","1.94","001","Worse than Expected","35","100","001","75","001","","257","","254","31","113","416","0","0","0","0","73","001","9","001","119","447","001","42","351","0","42","371","001","14","28","33","16","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","3.33","1.44","0.94","0.49","As Expected","001","As Expected","001","39","166","1.72","0.88"
"102544","07","NW BROWARD ARTIFICIAL KIDNEY CENTER","2514 N STATE ROAD 7","","MARGATE","FL","33063","BROWARD","(954) 977-7555","Profit","Yes","FRESENIUS MEDICAL CARE","0","21","1","1","0","1980-11-14 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","67","1.56","2.85","0.91","001","As Expected","89","100","001","87","001","84","001","","254","58","99","638","22","139","0","0","66","001","5","001","106","681","001","121","979","5","128","1049","001","11","31","33","20","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.72","1.1","0.73","0.6","As Expected","001","As Expected","001","102","454","1.11","0.82"
"102545","07","WINTER HAVEN DIALYSIS","1625 MARTIN LUTHER KING DR","","WINTER HAVEN","FL","33881","POLK","(863) 294-8851","Profit","Yes","GAMBRO HEALTHCARE","0","20","1","1","0","1981-01-28 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","80","1.96","3.13","1.29","001","Worse than Expected","122","98","001","92","001","96","001","","254","59","113","697","34","294","0","0","57","001","9","001","123","787","001","156","1293","1","161","1355","001","9","34","42","9","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.3","1.39","1.12","0.82","Worse than Expected","001","As Expected","001","136","566","1.57","1.08"
"102546","07","FMC - SANFORD","419 E FIRST ST","","SANFORD","FL","32771","SEMINOLE","(407) 688-6765","Profit","Yes","FRESENIUS MEDICAL CARE","1","21","1","1","1","1980-12-15 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","60","0.75","1.93","0.32","001","As Expected","81","98","001","80","001","","199","","199","62","105","695","6","28","1","1","74","001","12","001","108","739","001","104","792","7","107","843","001","6","22","28","27","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.09","1.38","0.91","0.63","As Expected","001","As Expected","001","92","387","1.36","0.95"
"102547","07","FMC - SOUTH SAINT PETERSBURG","650 34TH ST S","","SAINT PETERSBURG","FL","33711","PINELLAS","(727) 321-2527","Profit","Yes","FRESENIUS MEDICAL CARE","1","24","1","1","0","1980-10-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","78","1.48","2.5","0.92","001","As Expected","106","100","001","91","001","","199","","254","86","101","936","6","30","0","0","57","001","5","001","105","963","001","131","1267","6","136","1291","001","18","33","25","18","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.64","1.04","0.7","0.64","As Expected","001","As Expected","001","119","659","1.05","0.82"
"102548","07","BMA - LAKE CITY","1445 SW MAIN BLVD STE 120","","LAKE CITY","FL","32025","COLUMBIA","(386) 755-4990","Profit","Yes","FRESENIUS MEDICAL CARE","0","25","1","1","0","1981-06-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","76","1.17","2.2","0.67","001","As Expected","104","100","001","89","001","91","001","","254","74","92","829","21","142","0","0","56","001","16","001","98","884","001","122","1137","5","128","1176","001","8","28","27","26","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.81","1.26","0.78","0.76","As Expected","001","As Expected","001","121","532","1.16","0.99"
"102549","07","PORT CHARLOTTE ARTIFICIAL KIDNEY CT","4300 KINGS HWY #406-D17","","PORT CHARLOTTE","FL","33980","CHARLOTTE","(941) 625-2822","Profit","Yes","DAVITA","0","21","1","0","0","1981-08-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","0","001","43","1.22","3.36","0.49","001","As Expected","58","100","001","89","001","","257","","254","49","101","512","0","0","0","0","54","001","10","001","113","559","001","79","580","0","83","609","001","9","31","40","11","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.49","1.67","1.14","1.13","Worse than Expected","001","Worse than Expected","001","104","538","1.66","1.38"
"102551","07","RTC - LEESBURG","801 E DIXIE AVE # A-108","","LEESBURG","FL","34748","LAKE","(352) 728-1153","Profit","Yes","DAVITA","0","17","1","1","0","1981-09-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","61","2.32","4.03","1.42","001","Worse than Expected","68","100","001","97","001","97","001","","254","52","92","588","21","125","0","0","69","001","7","001","96","634","001","101","728","0","104","763","001","15","35","33","11","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.05","1.58","0.91","0.96","As Expected","001","As Expected","001","94","425","1.35","1.24"
"102553","07","RAI-S COURTENAY-MERRITT ISLAND","245 S COURTENAY PKWY BLDG A","","MERRITT ISLAND","FL","32952","BREVARD","(321) 452-0020","Profit","Yes","RENAL ADVANTAGE","0","32","1","1","1","1982-02-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","1","001","110","1.37","2.38","0.84","001","As Expected","133","93","001","76","001","2","001","","254","109","189","1223","19","115","0","0","59","001","18","001","201","1334","199","2","3","","2","3","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.71","1.06","0.86","0.73","As Expected","001","As Expected","001","162","756","1.19","0.88"
"102554","07","PLANT CITY DIALYSIS","1211 W REYNOLDS ST STE 1","","PLANT CITY","FL","33563","HILLSBOROUGH","(813) 752-2136","Profit","Yes","GAMBRO HEALTHCARE","1","17","1","1","0","1982-04-02 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","55","1.26","2.55","0.67","001","As Expected","81","100","001","94","001","85","001","","254","49","86","525","19","167","0","0","53","001","11","001","96","581","001","110","864","1","115","895","001","7","31","43","11","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.96","1.43","0.83","0.8","As Expected","001","As Expected","001","93","394","1.25","1.08"
"102555","07","BROWARD DIALYSIS","1500 N FEDERAL HWY #100","","FORT LAUDERDALE","FL","33304","BROWARD","(954) 396-8990","Profit","Yes","GAMBRO HEALTHCARE","0","21","1","0","0","1982-09-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","2","001","0","001","63","0.85","2.01","0.39","001","As Expected","74","100","001","95","001","","257","","254","64","96","710","0","0","0","0","63","001","3","001","97","748","001","96","896","1","99","918","001","9","25","50","9","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.65","1.7","0.63","0.97","As Expected","001","As Expected","001","83","451","1","1.3"
"102557","07","FMC DIALYSIS SERVICES - SAINT AUGUSTINE","1680 OSCEOLA ELEMENTARY ROAD SUITE B","","SAINT AUGUSTINE","FL","32084","SAINT JOHNS","(904) 824-6191","Profit","Yes","FRESENIUS MEDICAL CARE","1","17","1","1","0","1982-12-20 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","55","1.96","3.47","1.18","001","Worse than Expected","72","98","001","86","001","","199","","254","55","102","642","6","51","0","0","50","001","15","001","110","702","001","80","634","7","82","671","001","12","25","23","23","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.73","1.41","0.72","0.84","As Expected","001","As Expected","001","88","383","1.1","1.09"
