"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"142764","10","FMC - OAK FOREST","5340A W 159TH STREET","","OAK FOREST","IL","60452","COOK","(708) 535-0080","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2013-12-10 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","258","","258","","","","","001","","","","258","","258","","258","","258","","","","","","","","","258","","258","","","258","","","","","","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","","","","","Not Available","258","Not Available","258","","","",""
"152500","09","FMC - INDIANAPOLIS","2480 NORTH MERIDIAN STREET","","INDIANAPOLIS","IN","46208","MARION","(317) 923-4520","Profit","Yes","FRESENIUS MEDICAL CARE","0","48","1","1","1","1981-10-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","10","001","2","001","116","0.92","1.65","0.54","001","As Expected","155","94","001","82","001","61","001","","254","119","158","1347","29","225","0","0","39","001","27","001","174","1469","001","158","1198","3","174","1258","001","13","30","27","21","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.58","1","0.8","0.65","As Expected","001","Better than Expected","001","187","875","1.1","0.81"
"152501","09","FMC - GARY DIALYSIS","3290 GRANT STREET","","GARY","IN","46408","LAKE","(219) 980-2860","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","1","1985-10-16 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","4","001","5","001","99","0.84","1.63","0.47","001","As Expected","112","100","001","81","001","83","001","","254","89","123","997","11","121","0","0","48","001","18","001","128","1076","001","112","771","6","120","871","001","12","31","25","25","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.57","1.71","0.68","1.1","As Expected","001","Worse than Expected","001","129","535","1.02","1.38"
"152502","09","FMC - INDIANAPOLIS-EAST","6635 EAST 21ST STREET  STE 400","","INDIANAPOLIS","IN","46219","MARION","(317) 353-8900","Profit","Yes","FRESENIUS MEDICAL CARE","1","24","1","0","0","1986-08-06 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","28","001","0","001","94","1.01","1.85","0.58","001","As Expected","117","99","001","71","001","","257","","254","91","126","1062","0","0","0","0","54","001","12","001","137","1169","001","114","893","3","125","948","001","8","25","28","25","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.47","1.02","0.6","0.62","As Expected","001","As Expected","001","133","575","0.92","0.8"
"152503","09","FMC - OHIO VALLEY DIALYSIS CENTER","230 BELLEMEADE AVENUE","","EVANSVILLE","IN","47713","VANDERBURGH","(812) 425-4111","Profit","Yes","FRESENIUS MEDICAL CARE","0","18","1","1","1","1991-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","14","001","0","001","37","0.99","2.47","0.44","001","As Expected","55","97","001","86","001","","199","","254","34","51","396","9","77","0","0","54","001","22","001","54","420","001","56","448","12","61","467","001","7","22","30","26","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.07","1.54","0.8","0.87","As Expected","001","As Expected","001","61","309","1.27","1.17"
"152504","09","FMC - SOUTHERN INDIANA","810 EASTERN BLVD","","CLARKSVILLE","IN","47129","CLARK","(812) 282-6647","Profit","Yes","FRESENIUS MEDICAL CARE","1","20","1","1","1","1986-12-23 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","1","001","71","0.63","1.46","0.3","001","As Expected","95","99","001","87","001","","199","","254","77","114","867","5","16","0","0","58","001","17","001","127","957","001","88","630","6","97","683","001","9","26","31","24","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.53","1.15","0.59","0.75","As Expected","001","As Expected","001","115","521","0.93","0.93"
"152507","09","DAVITA - BATESVILLE DIALYSIS","232 STATE ROAD 129 SO.","","BATESVILLE","IN","47006","RIPLEY","(812) 934-5666","Profit","Yes","DAVITA","0","12","1","1","0","1987-08-04 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","18","0.57","3.54","0.11","001","As Expected","29","100","001","89","001","","201","","254","20","33","201","0","0","0","0","57","001","12","001","40","226","001","24","172","2","27","187","001","6","24","55","9","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.47","1.27","0.21","0.51","As Expected","001","As Expected","001","31","137","0.54","0.83"
"152508","09","LAKE AVENUE DIALYSIS CENTER","3909 LAKE AVENUE","","FORT WAYNE","IN","46805","ALLEN","(260) 420-2666","Profit","Yes","NATIONAL RENAL INSTITUTES","1","24","1","0","0","2005-12-31 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","16","001","0","001","55","1.5","2.89","0.83","001","As Expected","87","100","001","93","001","","257","","254","55","77","358","0","0","0","0","46","001","4","001","84","384","201","0","0","","0","0","001","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.15","1.64","0.93","1.08","As Expected","001","Worse than Expected","001","95","501","1.39","1.34"
"152509","09","FMC - RICHMOND","940 CHESTER BLVD.","","RICHMOND","IN","47374","WAYNE","(765) 962-5611","Profit","Yes","FRESENIUS MEDICAL CARE","1","24","1","1","1","1988-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","12","001","0","001","86","1.49","2.44","0.96","001","As Expected","133","98","001","77","001","86","001","","254","81","122","982","18","182","0","0","52","001","23","001","138","1089","001","119","935","2","126","952","001","11","26","26","24","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.88","1.14","0.89","0.76","As Expected","001","As Expected","001","152","644","1.27","0.94"
"152510","09","FMC - DIALYSIS INSTITUTE OF ANDERSON","1815 JACKSON ST.","","ANDERSON","IN","46016","MADISON","(765) 649-4792","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","0","1988-03-15 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","11","001","0","001","90","0.51","1.24","0.23","001","As Expected","113","100","001","90","001","88","001","","254","89","128","1052","16","145","0","0","59","001","17","001","137","1168","001","122","899","5","129","972","001","8","26","29","24","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.33","1.18","0.51","0.74","As Expected","001","As Expected","001","132","507","0.81","0.94"
"152511","09","DAVITA - LAWRENCEBURG DIALYSIS,LLC","721 RUDOLPH WAY","","LAWRENCEBURG","IN","47025","DEARBORN","(812) 537-4240","Profit","Yes","DAVITA","0","17","1","1","0","1989-04-28 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","15","001","0","001","33","0.83","2.65","0.3","001","As Expected","43","100","001","95","001","92","001","","254","26","39","291","14","89","0","0","65","001","10","001","46","322","001","45","330","1","50","364","001","9","32","41","11","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.75","1.4","0.53","0.76","As Expected","001","As Expected","001","56","243","0.94","1.05"
"152512","09","DSI- MARION COUNTY","3834  SOUTH EMERSON AVENUE BUILDING B","","INDIANAPOLIS","IN","46203","MARION","(317) 787-3171","Profit","Yes","NATIONAL RENAL INSTITUTES","1","24","1","0","0","1989-06-12 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","7","001","0","001","82","0.66","1.52","0.31","001","As Expected","93","100","001","94","001","","257","","254","85","114","963","0","0","0","0","50","001","25","001","119","1024","001","84","696","1","87","723","001","13","36","37","9","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.53","1.03","0.59","0.64","As Expected","001","As Expected","001","109","517","0.93","0.82"
"152514","09","DAVITA - MADISON","220 CLIFTY DRIVE  UNIT K","","MADISON","IN","47250","JEFFERSON","(812) 265-2278","Profit","Yes","DAVITA","0","9","1","0","0","1990-09-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","15","0.2","7.85","0.01","001","As Expected","22","100","001","92","001","","257","","254","17","27","172","0","0","0","0","56","001","17","001","31","201","001","17","145","1","20","154","001","12","27","35","12","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.96","1.79","0.43","0.88","As Expected","001","As Expected","001","33","139","0.89","1.27"
"152515","09","FMC- NORTHEAST INDIANA KIDNEY CTR - FORT WAYNE","7836 W. JEFFERSON BLVD.,  SUITE LL10","","FORT WAYNE","IN","46804","ALLEN","(260) 432-4225","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","1","1979-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","2","001","66","0.64","1.75","0.26","001","As Expected","91","96","001","70","001","90","001","","254","48","68","515","30","274","0","0","45","001","14","001","76","574","001","76","522","3","84","544","001","14","32","23","19","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.85","1.34","0.69","0.87","As Expected","001","As Expected","001","107","633","1.1","1.09"
"152516","09","FMC - GRANT COUNTY DIALYSIS","1797 WEST KEM ROAD","","MARION","IN","46952","GRANT","(765) 662-9792","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","1","1986-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","2","001","66","0.99","2.11","0.5","001","As Expected","80","96","001","78","001","","199","","254","71","93","804","10","65","0","0","43","001","17","001","96","854","001","86","604","4","88","622","001","16","31","26","19","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","1.12","0.57","0.69","As Expected","001","As Expected","001","97","463","0.92","0.89"
"152517","09","FMC - CANAL DIALYSIS","1308 MINNICH ROAD","","NEW HAVEN","IN","46774","ALLEN","(260) 749-1004","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","1990-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","4","001","0","001","25","0.37","2.29","0.07","001","As Expected","38","96","001","91","001","","257","","254","27","44","324","0","0","0","0","63","001","6","001","48","345","001","34","265","3","36","282","001","9","23","32","22","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.82","1.15","0.41","0.52","As Expected","001","As Expected","001","43","206","0.85","0.79"
"152518","09","FMC - NORTHEAST INDIANA KIDNEY CENTER-WARSAW","3334 LAKE CITY HIGHWAY","","WARSAW","IN","46580","KOSCIUSKO","(574) 269-3553","Profit","Yes","FRESENIUS MEDICAL CARE","1","12","1","1","1","1988-01-12 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","10","001","0","001","42","0.94","2.42","0.4","001","As Expected","68","100","001","85","001","82","001","","254","38","63","466","13","109","0","0","58","001","13","001","70","515","001","66","487","4","70","507","001","12","25","27","24","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.57","1.09","0.52","0.59","As Expected","001","As Expected","001","76","335","0.88","0.82"
"152520","09","FMC - NEPHROLOGY  - MISHAWAKA","710 PARK PLACE","","MISHAWAKA","IN","46545","UNKNOWN","(574) 273-6776","Profit","Yes","FRESENIUS MEDICAL CARE","1","26","1","0","0","1994-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","11","001","0","001","111","0.95","1.72","0.56","001","As Expected","147","98","001","74","001","","257","","254","113","155","1316","0","0","0","0","56","001","11","001","169","1424","001","132","993","1","138","1017","001","10","25","25","23","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.35","1.16","0.59","0.8","As Expected","001","As Expected","001","168","767","0.87","0.97"
"152521","09","DAVITA - GARY","4802 BROADWAY","","GARY","IN","46408","LAKE","(219) 887-1199","Profit","Yes","DAVITA","1","40","1","1","0","1992-07-30 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","14","001","0","001","166","0.89","1.47","0.57","001","As Expected","183","99","001","95","001","91","001","","254","163","205","1761","19","173","0","0","58","001","18","001","217","1854","001","186","1457","1","192","1504","001","11","31","39","12","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.42","1.27","0.76","0.9","As Expected","001","As Expected","001","217","993","1.02","1.07"
"152522","09","DAVITA - HAMMOND DIALYSIS","222 DOUGLAS STREET","","HAMMOND","IN","46320","LAKE","(219) 932-1199","Profit","Yes","DAVITA","0","32","1","1","1","1992-07-20 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","16","001","0","001","141","1.61","2.48","1.1","001","Worse than Expected","149","100","001","94","001","98","001","","254","111","139","1255","19","174","0","0","68","001","7","001","162","1509","001","155","1248","1","161","1284","001","14","30","34","15","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","1.19","0.86","0.78","As Expected","001","As Expected","001","175","747","1.18","0.97"
"152523","09","JASPER DIALYSIS","721 WEST 13TH STREET STE 105","","JASPER","IN","47546","DUBOIS","(812) 482-3205","Profit","Yes","DAVITA","0","14","1","1","0","1992-08-10 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","9","001","0","001","47","0.55","1.73","0.19","001","As Expected","56","100","001","93","001","","199","","254","47","67","518","3","12","0","0","74","001","4","001","73","552","001","52","378","2","54","398","001","12","29","35","14","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.24","1.06","0.34","0.56","As Expected","001","As Expected","001","63","267","0.63","0.78"
"152524","09","DSI - NW INDIANAPOLIS RENAL CENTER","6488 CORPORATE DRIVE","","INDIANAPOLIS","IN","46268","MARION","(317) 328-9667","Profit","Yes","NATIONAL RENAL INSTITUTES","0","16","1","0","0","2005-12-31 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","6","001","0","001","52","0.55","1.75","0.2","001","As Expected","60","100","001","98","001","","257","","254","53","66","584","0","0","0","0","55","001","26","001","68","617","001","69","518","4","72","545","001","4","30","40","17","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.75","1.32","0.66","0.72","As Expected","001","As Expected","001","66","332","1.05","0.99"
"152525","09","FMC - INDIANAPOLIS-NORTH","1225 W 86TH STREET","","INDIANAPOLIS","IN","46260","MARION","(317) 228-0169","Profit","Yes","FRESENIUS MEDICAL CARE","1","21","1","1","1","1993-02-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","24","001","0","001","90","0.63","1.43","0.3","001","As Expected","110","92","001","71","001","74","001","","254","72","103","822","28","211","0","0","50","001","17","001","110","888","001","105","700","2","106","596","001","13","25","25","23","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.41","1.04","0.54","0.66","As Expected","001","As Expected","001","127","593","0.85","0.83"
"152526","09","FMC - KOKOMO","2350 S DIXON ROAD,  STE 450","","KOKOMO","IN","46902","HOWARD","(765) 453-0052","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","1","1987-06-15 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","9","001","0","001","68","0.93","2","0.47","001","As Expected","92","96","001","89","001","91","001","","254","50","81","600","34","262","0","0","43","001","17","001","98","675","001","84","623","4","93","658","001","14","28","24","23","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.5","1.52","0.52","1.02","As Expected","001","Worse than Expected","001","110","537","0.86","1.25"
"152527","09","DAVITA - VALPARAISO","606 E LINCOLNWAY","","VALPARAISO","IN","46383","PORTER","(219) 531-1299","Profit","Yes","DAVITA","0","22","1","1","0","1994-03-30 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","12","001","0","001","34","0.95","2.62","0.38","001","As Expected","46","96","001","89","001","98","001","","254","28","49","337","12","85","0","0","72","001","12","001","51","359","001","37","265","0","38","279","001","11","36","32","11","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.74","1.51","0.56","0.91","As Expected","001","As Expected","001","57","319","0.96","1.18"
"152530","09","FMC - NEPHROLOGY - ELKHART","700 WATERBURY PARK DRIVE","","ELKHART","IN","46517","ELKHART","(574) 294-4444","Profit","Yes","FRESENIUS MEDICAL CARE","1","24","1","0","0","1994-09-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","3","001","0","001","79","1.49","2.77","0.86","001","As Expected","100","99","001","82","001","","257","","254","75","129","905","0","0","0","0","52","001","13","001","152","997","001","93","718","2","101","763","001","5","22","27","28","18","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.79","1.53","0.72","1.03","As Expected","001","Worse than Expected","001","115","638","1.11","1.26"
"152531","09","FMC - INDIANAPOLIS-WEST","805 BEACHWAY DRIVE  SUITE 100","","INDIANAPOLIS","IN","46224","MARION","(317) 484-3550","Profit","Yes","FRESENIUS MEDICAL CARE","0","18","1","0","0","1994-11-04 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","11","001","0","001","35","0.42","2.16","0.1","001","As Expected","45","100","001","77","001","","257","","254","35","68","427","0","0","0","0","46","001","25","001","73","461","001","36","266","7","36","269","001","6","28","30","19","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.73","1.4","0.5","0.73","As Expected","001","As Expected","001","53","253","0.91","1.02"
"152532","09","FMC -  WABASH VALLEY","4001 EAST WABASH AVENUE","","TERRE HAUTE","IN","47803","VIGO","(812) 234-1242","Profit","Yes","FRESENIUS MEDICAL CARE","0","2","1","1","1","1995-01-13 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","19","001","0","001","31","2.01","3.9","1.1","001","Worse than Expected","60","","199","","199","85","001","","254","2","2","12","68","515","0","0","","199","","199","3","15","001","44","255","5","45","258","001","13","47","24","13","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.28","1.74","0.95","0.98","As Expected","001","As Expected","001","74","254","1.45","1.32"
"152534","09","FMC - INDIANAPOLIS-SOUTH","1350 E COUNTY LINE RD SUITE L","","INDIANAPOLIS","IN","46227","MARION","(317) 865-8520","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","1","0","1996-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","12","001","0","001","34","0.7","2.54","0.22","001","As Expected","47","97","001","81","001","","201","","254","36","68","436","0","0","0","0","53","001","9","001","76","478","001","53","339","4","58","378","001","8","25","29","25","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.48","0.93","0.37","0.46","As Expected","001","Better than Expected","001","53","279","0.72","0.67"
"152535","09","FMC - NEPHROLOGY - LA PORTE","2910 MONROE ST","","LA PORTE","IN","46350","LA PORTE","(219) 324-0944","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","1995-10-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","","199","","199","10","","","","199","","16","100","001","81","001","","257","","254","11","23","139","0","0","0","0","44","001","24","001","25","148","001","16","119","4","18","128","001","10","35","30","13","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.74","1.29","0.1","0.34","As Expected","001","As Expected","001","18","99","0.38","0.7"
"152536","09","NORTH EVANSVILLE DIALYSIS","1151 WEST BUENA VISTA ROAD","","EVANSVILLE","IN","47710","VANDERBURGH","(812) 401-0140","Profit","Yes","DAVITA","0","24","1","0","0","1996-01-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","7","001","0","001","54","1.18","2.39","0.63","001","As Expected","75","96","001","91","001","","257","","254","57","84","618","0","0","0","0","61","001","17","001","95","715","001","71","515","1","78","556","001","13","36","37","10","4","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","1.25","0.67","0.79","As Expected","001","As Expected","001","81","407","1.04","1"
